,StateFIPS,CensusTract,State,County,Urban,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,LAhalfand10,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop10share,lalowi10share,lakids10share,laseniors10share,lawhite10share,lablack10share,laasian10share,lanhopi10share,laaian10share,laomultir10share,lahisp10share,lahunv10share,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractLOWI_PCT,TractKids_PCT,TractSeniors_PCT,TractWhite_PCT,TractBlack_PCT,TractAsian_PCT,TractNHOPI_PCT,TractAIAN_PCT,TractOMultir_PCT,TractHispanic_PCT,TractHUNV_PCT,TractSNAP_PCT
743,06,06023010200,California,Humboldt County,0,2983,1410,14.3,67153.0,0,86.31,35.75,15.22,15.5,74.15,0.35,0.89,0.1,6.36,4.46,4.3,4.03,9.47,14.28,7.38,2.28,2.69,11.69,0.03,0.0,0.1,1.46,1.0,0.77,0.76,1.59,1051.0,521.0,540.0,2580.0,13.0,30.0,5.0,202.0,153.0,146.0,57.0,130.0,35.23,17.47,18.1,86.49,0.44,1.01,0.17,6.77,5.13,4.89,4.04,9.22
744,06,06023010300,California,Humboldt County,0,3607,1537,17.8,63792.0,0,92.04,34.28,17.76,11.41,80.22,0.34,0.69,0.14,4.88,5.78,4.73,4.6,5.63,3.31,1.49,0.62,0.48,2.8,0.0,0.0,0.0,0.33,0.18,0.03,0.1,0.23,1244.0,699.0,446.0,3137.0,14.0,28.0,5.0,192.0,231.0,182.0,69.0,85.0,34.49,19.38,12.36,86.97,0.39,0.78,0.14,5.32,6.4,5.05,4.49,5.53
745,06,06023010600,California,Humboldt County,0,1798,783,11.3,92841.0,0,100.0,24.55,17.3,16.96,91.94,0.39,0.89,0.0,2.06,4.73,3.17,2.48,3.12,3.07,0.59,0.61,0.61,2.96,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.09,484.0,311.0,305.0,1653.0,7.0,16.0,0.0,37.0,85.0,57.0,17.0,23.0,26.92,17.3,16.96,91.94,0.39,0.89,0.0,2.06,4.73,3.17,2.17,2.94
746,06,06023010902,California,Humboldt County,0,4143,1645,12.5,65250.0,0,99.51,36.01,21.47,13.77,87.07,0.22,0.51,0.12,5.01,6.59,7.63,1.35,7.09,7.57,3.4,1.49,1.25,6.22,0.02,0.07,0.02,0.56,0.68,0.6,0.0,0.59,1483.0,892.0,573.0,3624.0,9.0,21.0,5.0,211.0,273.0,316.0,22.0,115.0,35.8,21.53,13.83,87.47,0.22,0.51,0.12,5.09,6.59,7.63,1.34,6.99
747,06,06023011100,California,Humboldt County,0,4976,1938,11.7,49837.0,0,83.32,35.41,18.42,11.17,71.01,0.94,0.62,0.08,3.15,7.52,9.22,7.94,14.92,3.25,1.33,0.22,0.29,2.12,0.51,0.08,0.02,0.07,0.45,0.76,0.07,0.27,1904.0,1232.0,580.0,4191.0,49.0,34.0,13.0,191.0,498.0,607.0,167.0,307.0,38.26,24.76,11.66,84.22,0.98,0.68,0.26,3.84,10.01,12.2,8.62,15.84
748,06,06023011200,California,Humboldt County,0,3220,1408,15.2,69402.0,0,64.72,21.91,12.92,10.69,57.94,0.34,0.48,0.0,0.98,4.97,6.65,3.57,8.16,13.58,5.41,2.18,2.09,12.35,0.12,0.15,0.0,0.12,0.84,0.36,1.46,1.98,1124.0,649.0,600.0,2927.0,12.0,34.0,2.0,50.0,195.0,282.0,70.0,164.0,34.91,20.16,18.63,90.9,0.37,1.06,0.06,1.55,6.06,8.76,4.97,11.65
749,06,06023011500,California,Humboldt County,0,4409,2063,13.6,83456.0,1,78.79,24.25,12.77,9.01,69.99,1.12,0.74,0.13,1.57,5.24,4.55,6.31,4.5,24.26,8.83,4.08,3.13,21.95,0.07,0.21,0.05,0.28,1.71,1.33,0.34,1.45,746.0,785.0,501.0,3926.0,54.0,37.0,6.0,93.0,293.0,285.0,80.0,82.0,16.92,17.8,11.36,89.05,1.22,0.84,0.14,2.11,6.65,6.46,3.88,3.97
750,06,06023011600,California,Humboldt County,0,4133,1903,22.8,39375.0,1,84.62,41.14,14.99,10.93,74.37,0.31,0.68,0.07,2.69,6.49,6.68,5.23,5.7,35.93,15.97,6.39,4.87,31.63,0.05,0.29,0.04,1.67,2.24,2.64,2.38,2.41,1849.0,726.0,535.0,3640.0,24.0,43.0,3.0,136.0,287.0,312.0,72.0,108.0,44.74,17.57,12.94,88.07,0.58,1.04,0.07,3.29,6.94,7.55,3.78,5.68
751,06,06023940000,California,Humboldt County,0,3041,960,37.2,46892.0,0,99.96,63.52,35.44,8.42,11.18,0.13,0.07,0.2,82.37,6.02,6.22,8.97,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.0,1078.0,256.0,340.0,4.0,2.0,6.0,2506.0,183.0,189.0,102.0,361.0,74.88,35.45,8.42,11.18,0.13,0.07,0.2,82.41,6.02,6.22,10.62,37.6
752,06,06025010102,California,Imperial County,1,5007,1527,37.2,33305.0,1,51.59,39.86,16.55,5.94,23.33,2.0,1.15,0.06,0.72,24.33,38.04,7.43,14.95,0.22,0.19,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.21,0.19,0.04,0.08,2583.0,1622.0,546.0,2088.0,158.0,86.0,15.0,68.0,2592.0,3944.0,157.0,353.0,51.59,32.39,10.9,41.7,3.16,1.72,0.3,1.36,51.77,78.77,10.28,23.12
753,06,06025010200,California,Imperial County,0,2640,753,32.5,44615.0,0,12.71,6.99,3.03,1.66,7.69,0.24,0.27,0.0,0.2,4.32,8.47,0.72,3.64,0.25,0.13,0.01,0.04,0.17,0.0,0.08,0.0,0.0,0.0,0.11,0.01,0.09,1848.0,880.0,307.0,1276.0,27.0,18.0,0.0,57.0,1262.0,2213.0,70.0,193.0,70.0,33.33,11.63,48.33,1.02,0.68,0.0,2.16,47.8,83.83,9.3,25.63
754,06,06025010300,California,Imperial County,0,933,311,19.5,64875.0,0,99.53,46.71,21.27,15.46,63.36,0.31,1.29,0.43,0.86,33.28,55.11,4.41,16.7,6.18,2.9,1.11,0.8,3.96,0.0,0.0,0.4,0.0,1.82,3.29,0.32,1.21,550.0,199.0,145.0,593.0,3.0,12.0,4.0,8.0,313.0,517.0,14.0,53.0,58.95,21.33,15.54,63.56,0.32,1.29,0.43,0.86,33.55,55.41,4.5,17.04
755,06,06025011100,California,Imperial County,0,3685,1093,26.9,40513.0,0,100.0,50.53,28.68,11.59,55.33,2.8,2.04,0.11,0.62,39.1,66.73,6.23,24.46,1.25,0.43,0.3,0.13,0.69,0.19,0.0,0.0,0.0,0.38,1.01,0.0,0.34,1792.0,1057.0,427.0,2039.0,103.0,75.0,4.0,23.0,1441.0,2459.0,64.0,236.0,48.63,28.68,11.59,55.33,2.8,2.04,0.11,0.62,39.1,66.73,5.86,21.59
756,06,06025012301,California,Imperial County,0,5633,458,12.7,80163.0,1,100.0,31.03,5.18,3.92,65.08,27.55,1.21,0.09,0.46,5.61,51.11,17.42,18.54,99.83,30.98,5.11,3.88,65.03,27.55,1.21,0.09,0.46,5.49,50.96,17.41,18.45,360.0,292.0,221.0,3666.0,1552.0,68.0,5.0,26.0,316.0,2879.0,27.0,61.0,6.39,5.18,3.92,65.08,27.55,1.21,0.09,0.46,5.61,51.11,5.9,13.32
757,06,06025012302,California,Imperial County,0,4756,1567,32.3,36755.0,1,100.0,67.51,31.64,14.34,62.93,1.81,1.09,0.08,1.87,32.21,65.75,3.19,11.47,100.0,67.51,31.64,14.34,62.93,1.81,1.09,0.08,1.87,32.21,65.75,3.19,11.47,3734.0,1505.0,682.0,2993.0,86.0,52.0,4.0,89.0,1532.0,3127.0,65.0,245.0,78.51,31.64,14.34,62.93,1.81,1.09,0.08,1.87,32.21,65.75,4.15,15.63
758,06,06025012400,California,Imperial County,0,1266,706,15.1,43419.0,1,100.0,42.44,9.0,47.55,82.86,3.87,0.55,0.0,2.29,10.43,18.33,0.0,4.28,90.41,38.88,6.87,45.8,75.87,3.48,0.47,0.0,1.66,8.93,13.67,0.0,3.98,395.0,114.0,602.0,1049.0,49.0,7.0,0.0,29.0,132.0,232.0,0.0,19.0,31.2,9.0,47.55,82.86,3.87,0.55,0.0,2.29,10.43,18.33,0.0,2.69
759,06,06025940000,California,Imperial County,0,3052,1057,39.2,36094.0,0,99.97,65.56,31.44,14.19,36.23,1.54,0.75,0.0,45.68,15.76,37.34,16.8,24.06,2.14,1.32,0.45,0.3,1.85,0.03,0.0,0.0,0.01,0.25,0.98,0.19,0.54,1041.0,960.0,433.0,1106.0,47.0,23.0,0.0,1395.0,481.0,1140.0,97.0,129.0,34.11,31.45,14.19,36.24,1.54,0.75,0.0,45.71,15.76,37.35,9.18,12.2
760,06,06027000100,California,Inyo County,0,2757,1209,9.7,70568.0,0,99.38,23.14,22.22,22.99,85.66,0.22,1.72,0.11,1.45,10.21,18.52,0.95,4.34,0.16,0.07,0.04,0.0,0.14,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,694.0,613.0,645.0,2378.0,6.0,48.0,3.0,40.0,282.0,512.0,11.0,54.0,25.17,22.23,23.39,86.25,0.22,1.74,0.11,1.45,10.23,18.57,0.91,4.47
761,06,06027000200,California,Inyo County,0,1718,699,5.1,96111.0,0,99.99,13.47,15.31,18.16,87.77,2.74,1.11,0.12,2.97,5.3,10.48,0.0,0.84,21.49,4.32,4.32,2.98,18.8,0.29,0.19,0.0,1.09,1.12,2.19,0.0,0.19,217.0,263.0,312.0,1508.0,47.0,19.0,2.0,51.0,91.0,180.0,0.0,6.0,12.63,15.31,18.16,87.78,2.74,1.11,0.12,2.97,5.3,10.48,0.0,0.86
762,06,06027000500,California,Inyo County,0,2568,1125,8.1,65833.0,1,100.0,24.47,17.99,19.86,70.6,0.39,0.86,0.08,20.91,7.17,11.18,2.36,8.36,99.85,24.43,17.99,19.78,70.45,0.39,0.86,0.08,20.91,7.17,11.18,2.36,8.35,544.0,462.0,510.0,1813.0,10.0,22.0,2.0,537.0,184.0,287.0,26.0,90.0,21.18,17.99,19.86,70.6,0.39,0.86,0.08,20.91,7.17,11.18,2.31,8.0
763,06,06027000800,California,Inyo County,0,3378,1565,18.0,48523.0,1,66.35,26.51,11.17,13.06,50.26,0.36,0.62,0.18,5.67,9.27,11.73,7.52,10.44,38.12,13.45,4.71,7.84,31.99,0.27,0.5,0.15,1.18,4.03,4.69,4.05,6.67,1263.0,661.0,660.0,2466.0,15.0,34.0,6.0,245.0,612.0,857.0,156.0,202.0,37.39,19.57,19.54,73.0,0.44,1.01,0.18,7.25,18.12,25.37,9.97,12.91
764,06,06029003204,California,Kern County,1,9386,2872,3.2,127083.0,1,89.37,17.8,28.46,5.76,55.32,3.8,14.23,0.16,0.76,15.1,25.01,1.37,2.77,0.51,0.1,0.16,0.06,0.37,0.0,0.03,0.0,0.01,0.11,0.21,0.01,0.02,2261.0,2948.0,628.0,5796.0,413.0,1530.0,16.0,83.0,1548.0,2573.0,53.0,107.0,24.09,31.41,6.69,61.75,4.4,16.3,0.17,0.88,16.49,27.41,1.85,3.73
765,06,06029003303,California,Kern County,0,1471,528,30.5,43295.0,0,99.98,60.23,26.23,11.15,84.96,0.14,1.22,0.14,2.24,11.28,18.61,4.49,21.22,0.97,0.59,0.2,0.12,0.9,0.0,0.0,0.0,0.0,0.07,0.14,0.06,0.26,850.0,386.0,164.0,1250.0,2.0,18.0,2.0,33.0,166.0,274.0,22.0,104.0,57.78,26.24,11.15,84.98,0.14,1.22,0.14,2.24,11.28,18.63,4.17,19.7
766,06,06029003304,California,Kern County,0,5248,824,15.1,64946.0,1,90.82,51.98,11.2,6.5,75.98,5.03,0.53,0.0,0.51,8.77,38.83,3.28,13.89,17.78,9.27,4.14,1.96,13.61,0.08,0.1,0.0,0.05,3.95,5.43,1.45,5.35,966.0,589.0,341.0,4342.0,348.0,31.0,1.0,28.0,498.0,2296.0,25.0,107.0,18.41,11.22,6.5,82.74,6.63,0.59,0.02,0.53,9.49,43.75,3.03,12.99
767,06,06029003306,California,Kern County,0,4897,1998,16.9,58578.0,1,99.68,33.43,21.73,17.27,84.72,1.04,1.67,0.0,1.72,10.54,17.54,6.44,9.04,49.24,13.39,9.22,10.35,43.07,0.56,0.88,0.0,0.49,4.23,7.15,3.1,4.87,1700.0,1068.0,848.0,4164.0,51.0,82.0,0.0,84.0,516.0,864.0,124.0,164.0,34.72,21.81,17.32,85.03,1.04,1.67,0.0,1.72,10.54,17.64,6.21,8.21
768,06,06029003700,California,Kern County,0,3953,1034,27.1,43125.0,1,100.0,54.7,35.14,7.06,50.52,1.69,0.71,0.15,1.01,45.91,62.46,1.91,19.29,52.15,33.87,19.12,3.39,19.56,1.06,0.48,0.0,0.46,30.59,39.01,1.91,9.98,1894.0,1389.0,279.0,1997.0,67.0,28.0,6.0,40.0,1815.0,2469.0,22.0,196.0,47.91,35.14,7.06,50.52,1.69,0.71,0.15,1.01,45.91,62.46,2.13,18.96
769,06,06029004200,California,Kern County,0,1320,365,31.3,42132.0,0,100.0,58.99,33.94,9.7,55.61,0.76,0.38,0.0,1.59,41.67,66.97,5.72,14.44,2.13,1.26,0.55,0.21,0.6,0.0,0.0,0.0,0.0,1.53,1.87,0.11,0.29,817.0,448.0,128.0,734.0,10.0,5.0,0.0,21.0,550.0,884.0,21.0,53.0,61.89,33.94,9.7,55.61,0.76,0.38,0.0,1.59,41.67,66.97,5.75,14.52
770,06,06029004500,California,Kern County,0,3937,837,24.5,40054.0,0,49.82,31.2,19.66,2.2,14.13,0.13,0.41,0.02,0.63,34.51,44.53,1.25,8.7,6.92,4.02,2.59,0.41,2.77,0.04,0.03,0.0,0.05,4.04,6.08,0.21,1.41,1935.0,1562.0,140.0,673.0,10.0,33.0,1.0,25.0,3195.0,3675.0,15.0,117.0,49.15,39.67,3.56,17.09,0.25,0.84,0.03,0.64,81.15,93.35,1.79,13.98
771,06,06029004604,California,Kern County,1,15845,2448,18.5,54281.0,1,97.5,49.89,25.81,3.35,34.74,11.39,10.07,0.05,0.76,40.49,67.69,1.02,10.59,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,6020.0,4225.0,563.0,5645.0,1808.0,1665.0,8.0,126.0,6593.0,11042.0,34.0,322.0,37.99,26.66,3.55,35.63,11.41,10.51,0.05,0.8,41.61,69.69,1.39,13.15
772,06,06029005104,California,Kern County,1,3253,1381,8.7,133706.0,1,100.0,13.55,16.6,24.56,81.62,1.6,3.81,0.03,0.65,12.3,17.83,3.75,1.11,0.04,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,540.0,799.0,2655.0,52.0,124.0,1.0,21.0,400.0,580.0,61.0,18.0,17.0,16.6,24.56,81.62,1.6,3.81,0.03,0.65,12.3,17.83,4.42,1.3
773,06,06029005201,California,Kern County,0,5397,2685,19.3,46932.0,1,94.8,44.59,13.07,29.8,84.96,0.31,0.54,0.04,2.12,6.85,7.07,4.75,7.13,15.55,6.29,2.3,4.03,13.5,0.09,0.2,0.0,0.49,1.27,1.5,0.71,1.06,2293.0,744.0,1694.0,4842.0,17.0,30.0,2.0,117.0,389.0,402.0,120.0,188.0,42.49,13.79,31.39,89.72,0.31,0.56,0.04,2.17,7.21,7.45,4.47,7.0
774,06,06029005203,California,Kern County,0,4679,2111,32.1,40089.0,0,76.32,40.78,12.27,22.37,68.94,0.13,0.29,0.02,2.26,4.68,5.15,2.3,11.16,1.03,0.69,0.16,0.23,0.83,0.0,0.0,0.0,0.13,0.08,0.02,0.0,0.16,2511.0,795.0,1340.0,4202.0,15.0,20.0,3.0,137.0,302.0,346.0,61.0,283.0,53.67,16.99,28.64,89.81,0.32,0.43,0.06,2.93,6.45,7.39,2.89,13.41
775,06,06029005204,California,Kern County,0,6158,2815,24.8,51167.0,0,78.98,39.53,14.42,19.47,70.35,0.19,0.43,0.1,1.91,5.99,7.65,6.34,14.72,7.6,3.82,1.43,2.16,6.72,0.05,0.03,0.0,0.23,0.57,0.7,1.71,1.36,2552.0,1184.0,1421.0,5470.0,13.0,35.0,10.0,162.0,468.0,623.0,183.0,477.0,41.44,19.23,23.08,88.83,0.21,0.57,0.16,2.63,7.6,10.12,6.5,16.94
776,06,06029005300,California,Kern County,1,2139,630,36.6,38688.0,1,99.65,52.28,40.81,2.65,62.41,9.58,3.16,0.98,2.33,21.18,25.84,16.81,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,876.0,57.0,1339.0,206.0,68.0,21.0,50.0,455.0,557.0,112.0,223.0,46.98,40.95,2.66,62.6,9.63,3.18,0.98,2.34,21.27,26.04,17.78,35.4
777,06,06029005501,California,Kern County,1,6275,2604,17.9,77304.0,1,100.0,36.85,20.65,18.42,86.61,1.56,2.68,0.19,1.35,7.6,9.48,7.53,9.51,8.87,4.39,1.75,1.95,7.97,0.03,0.22,0.0,0.12,0.53,0.88,0.44,0.85,1809.0,1296.0,1156.0,5435.0,98.0,168.0,12.0,85.0,477.0,595.0,200.0,228.0,28.83,20.65,18.42,86.61,1.56,2.68,0.19,1.35,7.6,9.48,7.68,8.76
778,06,06029005506,California,Kern County,1,5998,2088,7.0,86050.0,1,100.0,20.14,25.48,11.44,70.77,3.52,2.37,0.42,1.42,21.51,30.36,3.89,6.64,4.3,0.98,0.84,0.79,2.78,0.2,0.07,0.02,0.08,1.15,1.13,0.34,0.31,1132.0,1528.0,686.0,4245.0,211.0,142.0,25.0,85.0,1290.0,1821.0,75.0,126.0,18.87,25.48,11.44,70.77,3.52,2.37,0.42,1.42,21.51,30.36,3.59,6.03
779,06,06029005507,California,Kern County,1,7198,2603,27.6,51987.0,1,100.0,52.28,30.13,9.77,57.61,18.28,3.08,0.61,1.18,19.23,24.44,10.83,24.59,100.0,52.28,30.13,9.77,57.61,18.28,3.08,0.61,1.18,19.23,24.44,10.83,24.59,3617.0,2169.0,703.0,4147.0,1316.0,222.0,44.0,85.0,1384.0,1759.0,271.0,630.0,50.25,30.13,9.77,57.61,18.28,3.08,0.61,1.18,19.23,24.44,10.41,24.2
780,06,06029005508,California,Kern County,1,4198,1453,30.5,50208.0,1,100.0,50.49,29.73,10.46,58.15,19.06,2.14,0.33,1.0,19.32,25.89,15.89,20.4,100.0,50.49,29.73,10.46,58.15,19.06,2.14,0.33,1.0,19.32,25.89,15.89,20.4,2095.0,1248.0,439.0,2441.0,800.0,90.0,14.0,42.0,811.0,1087.0,223.0,295.0,49.9,29.73,10.46,58.15,19.06,2.14,0.33,1.0,19.32,25.89,15.35,20.3
781,06,06029005600,California,Kern County,0,2253,892,34.5,57167.0,1,100.0,47.79,27.56,13.14,77.5,7.19,2.09,0.18,2.17,10.87,18.02,16.82,21.5,100.0,47.79,27.56,13.14,77.5,7.19,2.09,0.18,2.17,10.87,18.02,16.82,21.5,1102.0,621.0,296.0,1746.0,162.0,47.0,4.0,49.0,245.0,406.0,162.0,207.0,48.91,27.56,13.14,77.5,7.19,2.09,0.18,2.17,10.87,18.02,18.16,23.21
782,06,06029005700,California,Kern County,0,2226,625,7.6,73250.0,1,100.0,33.42,37.42,0.45,73.5,8.18,4.54,0.45,0.81,12.53,17.21,0.0,1.91,100.0,33.42,37.42,0.45,73.5,8.18,4.54,0.45,0.81,12.53,17.21,0.0,1.91,915.0,833.0,10.0,1636.0,182.0,101.0,10.0,18.0,279.0,383.0,0.0,14.0,41.11,37.42,0.45,73.5,8.18,4.54,0.45,0.81,12.53,17.21,0.0,2.24
783,06,06029006004,California,Kern County,0,1601,699,20.7,40156.0,1,100.0,51.0,16.36,22.55,84.88,0.56,1.37,0.0,1.69,11.49,15.55,3.92,3.65,36.17,19.13,5.61,8.81,30.97,0.2,0.53,0.0,0.66,3.82,3.66,1.1,1.37,744.0,262.0,361.0,1359.0,9.0,22.0,0.0,27.0,184.0,249.0,25.0,23.0,46.47,16.36,22.55,84.88,0.56,1.37,0.0,1.69,11.49,15.55,3.58,3.29
784,06,06029006007,California,Kern County,0,5474,2103,15.9,94189.0,1,95.2,27.81,20.66,17.11,82.99,1.11,1.33,0.2,1.48,8.08,14.65,7.38,7.72,17.28,5.79,2.97,3.76,14.81,0.14,0.38,0.0,0.19,1.76,3.75,1.06,1.55,1682.0,1209.0,954.0,4733.0,64.0,84.0,11.0,81.0,501.0,881.0,121.0,169.0,30.73,22.09,17.43,86.46,1.17,1.53,0.2,1.48,9.15,16.09,5.75,8.04
785,06,06029006008,California,Kern County,0,5956,2424,9.1,95729.0,1,100.0,18.41,20.89,22.82,91.92,1.34,1.24,0.05,1.06,4.38,7.84,2.2,2.79,22.3,4.42,4.72,4.51,20.56,0.19,0.21,0.02,0.18,1.15,1.96,0.45,0.62,1083.0,1244.0,1359.0,5475.0,80.0,74.0,3.0,63.0,261.0,467.0,57.0,72.0,18.18,20.89,22.82,91.92,1.34,1.24,0.05,1.06,4.38,7.84,2.35,2.97
786,06,06029006202,California,Kern County,1,6401,1343,18.8,52661.0,1,100.0,58.4,40.35,3.09,52.19,1.25,1.64,0.08,0.48,44.35,90.58,2.16,13.72,1.66,0.97,0.56,0.05,1.14,0.03,0.0,0.0,0.0,0.49,1.5,0.04,0.26,4794.0,2583.0,198.0,3341.0,80.0,105.0,5.0,31.0,2839.0,5798.0,37.0,235.0,74.89,40.35,3.09,52.19,1.25,1.64,0.08,0.48,44.35,90.58,2.76,17.5
787,06,06029006500,California,Kern County,0,5152,1046,19.0,46343.0,1,100.0,56.42,11.2,9.24,85.87,2.12,2.23,0.12,1.11,8.56,59.05,7.92,21.46,82.01,46.13,6.76,6.39,74.15,1.48,1.98,0.04,0.85,3.52,53.34,4.95,14.54,1161.0,577.0,476.0,4424.0,109.0,115.0,6.0,57.0,441.0,3042.0,70.0,191.0,22.53,11.2,9.24,85.87,2.12,2.23,0.12,1.11,8.56,59.05,6.69,18.26
788,06,06031001200,California,Kings County,0,2507,806,7.1,57907.0,0,100.0,41.88,28.32,12.96,70.0,0.92,0.48,0.0,1.6,27.0,44.75,1.99,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,710.0,325.0,1755.0,23.0,12.0,0.0,40.0,677.0,1122.0,17.0,82.0,43.44,28.32,12.96,70.0,0.92,0.48,0.0,1.6,27.0,44.75,2.11,10.17
789,06,06031001601,California,Kings County,0,4516,1223,25.6,40000.0,0,100.0,57.16,35.81,7.15,37.64,1.02,1.15,0.09,12.64,47.45,75.24,1.17,19.53,1.26,0.75,0.35,0.18,0.76,0.0,0.0,0.0,0.04,0.46,0.81,0.02,0.36,2551.0,1617.0,323.0,1700.0,46.0,52.0,4.0,571.0,2143.0,3398.0,17.0,215.0,56.49,35.81,7.15,37.64,1.02,1.15,0.09,12.64,47.45,75.24,1.39,17.58
790,06,06031001701,California,Kings County,1,9142,2243,33.1,40969.0,1,31.99,21.46,12.0,1.31,15.27,0.37,0.33,0.0,0.56,15.45,28.79,2.8,6.98,0.46,0.46,0.09,0.07,0.23,0.0,0.0,0.0,0.0,0.23,0.38,0.0,0.14,6711.0,3328.0,425.0,4249.0,119.0,56.0,3.0,112.0,4603.0,8328.0,199.0,509.0,73.41,36.4,4.65,46.48,1.3,0.61,0.03,1.23,50.35,91.1,8.87,22.69
791,06,06033000100,California,Lake County,0,3121,1256,19.5,54122.0,0,99.2,45.55,22.14,15.8,78.86,0.96,0.74,0.0,9.13,9.52,15.19,2.54,3.12,2.43,1.37,0.29,0.41,2.01,0.03,0.0,0.0,0.0,0.38,0.29,0.06,0.09,1487.0,693.0,501.0,2483.0,30.0,23.0,0.0,285.0,300.0,479.0,33.0,40.0,47.64,22.2,16.05,79.56,0.96,0.74,0.0,9.13,9.61,15.35,2.63,3.18
792,06,06033000501,California,Lake County,0,3222,1435,30.8,42028.0,0,100.0,58.64,17.85,21.14,84.7,1.92,0.71,0.25,3.13,9.28,11.51,4.87,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.0,575.0,681.0,2729.0,62.0,23.0,8.0,101.0,299.0,371.0,49.0,216.0,53.72,17.85,21.14,84.7,1.92,0.71,0.25,3.13,9.28,11.51,3.41,15.05
793,06,06033000600,California,Lake County,0,3957,1904,15.1,58607.0,0,77.0,31.53,10.28,21.98,66.79,1.67,1.04,0.15,2.66,4.69,7.26,2.99,12.49,0.07,0.02,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,1710.0,546.0,1110.0,3420.0,80.0,56.0,6.0,126.0,269.0,361.0,99.0,302.0,43.21,13.8,28.05,86.43,2.02,1.42,0.15,3.18,6.8,9.12,5.2,15.86
794,06,06033000702,California,Lake County,1,4029,1539,36.6,31521.0,1,69.83,42.96,17.71,9.65,49.28,2.64,0.58,0.15,1.91,15.27,17.35,3.71,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,1011.0,585.0,2878.0,178.0,29.0,9.0,107.0,828.0,928.0,76.0,297.0,60.46,25.09,14.52,71.43,4.42,0.72,0.22,2.66,20.55,23.03,4.94,19.3
795,06,06033001200,California,Lake County,0,3198,1343,15.3,73688.0,0,98.19,27.53,18.82,17.52,84.66,1.18,0.57,0.06,1.19,10.52,12.17,4.27,5.03,0.17,0.08,0.01,0.02,0.15,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,1108.0,611.0,572.0,2755.0,39.0,19.0,2.0,39.0,344.0,397.0,74.0,71.0,34.65,19.11,17.89,86.15,1.22,0.59,0.06,1.22,10.76,12.41,5.51,5.29
796,06,06035040100,California,Lassen County,0,1822,742,12.4,48750.0,1,100.0,35.4,18.83,19.59,86.44,1.54,0.66,0.05,2.63,8.67,12.4,4.37,7.46,78.73,28.51,15.38,14.57,67.12,1.54,0.38,0.05,2.2,7.44,11.23,3.85,5.74,516.0,343.0,357.0,1575.0,28.0,12.0,1.0,48.0,158.0,226.0,28.0,52.0,28.32,18.83,19.59,86.44,1.54,0.66,0.05,2.63,8.67,12.4,3.77,7.01
797,06,06035040200,California,Lassen County,0,2534,1098,10.6,69545.0,1,100.0,22.55,21.63,16.42,88.67,0.12,0.55,0.24,4.89,5.52,9.39,4.9,6.84,75.02,19.12,16.11,13.24,65.82,0.12,0.43,0.08,4.22,4.35,7.57,4.09,5.3,571.0,548.0,416.0,2247.0,3.0,14.0,6.0,124.0,140.0,238.0,59.0,85.0,22.53,21.63,16.42,88.67,0.12,0.55,0.24,4.89,5.52,9.39,5.37,7.74
798,06,06035040302,California,Lassen County,0,4422,1662,5.4,77898.0,0,99.16,21.38,25.96,11.71,88.59,0.68,1.13,0.34,2.34,6.08,9.25,4.54,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,1158.0,521.0,3953.0,30.0,50.0,15.0,104.0,270.0,416.0,74.0,85.0,19.7,26.19,11.78,89.39,0.68,1.13,0.34,2.35,6.11,9.41,4.45,5.11
